date,time,frame_begin,frame_end,samples,connected,frame_gap,warmup,status_label,status_absent,status_awake,status_asleep,toss_valid,toss_label,toss_index,toss_calm,toss_slight,toss_moderate
2026-07-17,12:00:29,0,0,20,1,0,1,?,,,,0,,,,,
2026-07-17,12:00:31,0,0,20,1,0,1,?,,,,0,,,,,
2026-07-17,12:00:32,0,0,20,1,0,1,?,,,,0,,,,,
2026-07-17,12:00:33,0,0,20,1,0,1,?,,,,0,,,,,
2026-07-17,12:00:34,0,0,20,1,0,1,?,,,,0,,,,,
2026-07-17,12:00:35,0,0,20,1,0,1,?,,,,0,,,,,
2026-07-17,12:00:36,1777,1777,20,1,0,1,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:37,1778,1800,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:39,1801,1824,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:40,1825,1847,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:41,1849,1871,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:42,1872,1894,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:43,1896,1917,20,1,0,0,absent,0.9982,0.0002,0.0016,0,,,,,
2026-07-17,12:00:45,1919,1941,20,1,0,0,absent,0.9978,0.0002,0.0020,0,,,,,
2026-07-17,12:00:46,1942,1964,20,1,0,0,absent,0.9978,0.0002,0.0020,0,,,,,
2026-07-17,12:00:47,1965,1988,20,1,0,0,absent,0.9978,0.0002,0.0020,0,,,,,
2026-07-17,12:00:48,1989,2011,20,1,0,0,absent,0.9978,0.0002,0.0020,0,,,,,
2026-07-17,12:00:49,2012,2035,20,1,0,0,absent,0.9997,0.0000,0.0003,0,,,,,
2026-07-17,12:00:50,2036,2058,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:52,2060,2082,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:53,2083,2105,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:54,2106,2129,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:55,2130,2152,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:56,2153,2176,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:57,2177,2199,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:00:59,2201,2223,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:00,2224,2247,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:01,2248,2270,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:02,2271,2292,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:03,2293,2315,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:05,2316,2339,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:06,2340,2363,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:07,2364,2386,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:08,2388,2410,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:09,2412,2434,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:01:10,2436,2457,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:12,2458,2481,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:13,2482,2505,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:14,2506,2528,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:15,2529,2551,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:16,2553,2576,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:18,2577,2599,20,1,0,0,absent,0.9998,0.0000,0.0002,0,,,,,
2026-07-17,12:01:19,2600,2623,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:01:20,2624,2646,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:01:21,2648,2670,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:01:22,2671,2693,20,1,0,0,absent,0.9798,0.0016,0.0185,0,,,,,
2026-07-17,12:01:23,2694,2715,20,1,0,0,absent,0.9996,0.0000,0.0004,0,,,,,
2026-07-17,12:01:25,2716,2738,20,1,0,0,absent,0.9996,0.0000,0.0004,0,,,,,
2026-07-17,12:01:26,2739,2760,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:01:27,2761,2784,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:01:28,2785,2806,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:29,2808,2826,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:30,2827,2847,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:32,2849,2871,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:33,2872,2894,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:34,2895,2918,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:35,2919,2941,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:01:36,2943,2963,20,1,0,0,absent,0.9949,0.0007,0.0044,0,,,,,
2026-07-17,12:01:37,2964,2982,20,1,0,0,absent,0.9928,0.0009,0.0063,0,,,,,
2026-07-17,12:01:39,2983,3001,20,1,0,0,absent,0.9928,0.0009,0.0063,0,,,,,
2026-07-17,12:01:40,3002,3020,20,1,0,0,absent,0.9928,0.0009,0.0063,0,,,,,
2026-07-17,12:01:41,3021,3040,20,1,0,0,awake,0.0000,0.9996,0.0004,0,,,,,
2026-07-17,12:01:42,3040,3060,20,1,0,0,awake,0.0000,0.9998,0.0002,0,,,,,
2026-07-17,12:01:43,3061,3079,20,1,0,0,awake,0.0000,0.9998,0.0002,0,,,,,
2026-07-17,12:01:44,3080,3098,20,1,0,0,awake,0.0000,0.9998,0.0002,0,,,,,
2026-07-17,12:01:46,3099,3118,20,1,0,0,awake,0.0000,0.9847,0.0153,0,,,,,
2026-07-17,12:01:47,3119,3140,20,1,0,0,awake,0.0000,0.9642,0.0358,0,,,,,
2026-07-17,12:01:48,3142,3163,20,1,0,0,awake,0.0000,0.9636,0.0364,0,,,,,
2026-07-17,12:01:49,3164,3184,20,1,0,0,awake,0.0000,0.9583,0.0417,0,,,,,
2026-07-17,12:01:50,3185,3204,20,1,0,0,awake,0.0000,0.9638,0.0362,0,,,,,
2026-07-17,12:01:51,3205,3222,20,1,0,0,awake,0.0000,0.9682,0.0318,0,,,,,
2026-07-17,12:01:53,3223,3242,20,1,0,0,awake,0.0000,0.9706,0.0294,0,,,,,
2026-07-17,12:01:54,3243,3264,20,1,0,0,awake,0.0017,0.9114,0.0869,0,,,,,
2026-07-17,12:01:55,3265,3288,20,1,0,0,awake,0.0020,0.9516,0.0464,0,,,,,
2026-07-17,12:01:56,3290,3312,20,1,0,0,awake,0.0000,0.9923,0.0077,0,,,,,
2026-07-17,12:01:57,3313,3334,20,1,0,0,awake,0.0000,0.9948,0.0052,0,,,,,
2026-07-17,12:01:58,3335,3355,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:01:59,3356,3378,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:01,3379,3402,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:02,3403,3425,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:03,3426,3448,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:04,3449,3469,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:05,3470,3487,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:06,3488,3506,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:08,3507,3525,20,1,0,0,awake,0.0000,1.0000,0.0000,0,,,,,
2026-07-17,12:02:09,3526,3547,20,1,0,0,awake,0.0000,0.9999,0.0001,0,,,,,
2026-07-17,12:02:10,3548,3567,20,1,0,0,awake,0.0000,0.9985,0.0015,0,,,,,
2026-07-17,12:02:11,3568,3588,20,1,0,0,awake,0.0000,0.9978,0.0022,0,,,,,
2026-07-17,12:02:12,3590,3611,20,1,0,0,awake,0.0000,0.9979,0.0021,0,,,,,
2026-07-17,12:02:13,3612,3634,20,1,0,0,awake,0.0000,0.9969,0.0031,0,,,,,
2026-07-17,12:02:15,3635,3657,20,1,0,0,awake,0.0001,0.9750,0.0249,0,,,,,
2026-07-17,12:02:16,3658,3681,20,1,0,0,awake,0.0007,0.8195,0.1798,1,slight,0.6561,0.0016,0.6847,0.3138
2026-07-17,12:02:17,3682,3704,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:02:18,3705,3727,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:19,3729,3751,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:20,3752,3774,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:22,3776,3798,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:23,3799,3822,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:24,3823,3845,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:25,3846,3868,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:26,3869,3892,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:28,3893,3915,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:29,3917,3938,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:30,3940,3962,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:31,3963,3986,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:32,3987,4009,20,1,0,0,absent,0.9966,0.0002,0.0032,0,,,,,
2026-07-17,12:02:33,4010,4032,20,1,0,0,absent,0.9961,0.0001,0.0037,0,,,,,
2026-07-17,12:02:35,4033,4056,20,1,0,0,absent,0.9988,0.0001,0.0011,0,,,,,
2026-07-17,12:02:36,4057,4079,20,1,0,0,absent,0.9933,0.0005,0.0062,0,,,,,
2026-07-17,12:02:37,4080,4103,20,1,0,0,absent,0.9599,0.0017,0.0384,0,,,,,
2026-07-17,12:02:38,4104,4127,20,1,0,0,absent,0.9715,0.0013,0.0272,0,,,,,
2026-07-17,12:02:39,4128,4150,20,1,0,0,absent,0.9721,0.0012,0.0267,0,,,,,
2026-07-17,12:02:40,4151,4174,20,1,0,0,absent,0.9982,0.0000,0.0018,0,,,,,
2026-07-17,12:02:42,4175,4197,20,1,0,0,absent,0.9997,0.0000,0.0003,0,,,,,
2026-07-17,12:02:43,4199,4221,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:44,4222,4245,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:45,4246,4268,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:46,4269,4291,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:48,4292,4315,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:49,4316,4337,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:50,4339,4361,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:51,4362,4385,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:52,4386,4408,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:53,4409,4431,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:54,4432,4454,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:56,4455,4478,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:57,4479,4501,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:58,4502,4524,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:02:59,4525,4547,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:00,4549,4571,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:02,4572,4595,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:03,4596,4618,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:04,4619,4642,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:05,4643,4665,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:06,4666,4689,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:07,4690,4712,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:09,4713,4735,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:10,4737,4759,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:11,4761,4783,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:12,4784,4806,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:13,4808,4830,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:14,4831,4853,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:16,4854,4876,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:17,4877,4900,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:18,4901,4923,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:19,4925,4947,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:20,4948,4970,20,1,0,0,absent,0.9986,0.0002,0.0013,0,,,,,
2026-07-17,12:03:21,4971,4993,20,1,0,0,absent,0.9935,0.0007,0.0058,0,,,,,
2026-07-17,12:03:23,4995,5017,20,1,0,0,absent,0.9967,0.0004,0.0030,0,,,,,
2026-07-17,12:03:24,5018,5040,20,1,0,0,absent,0.9967,0.0004,0.0029,0,,,,,
2026-07-17,12:03:25,5041,5064,20,1,0,0,absent,0.9974,0.0003,0.0024,0,,,,,
2026-07-17,12:03:26,5065,5088,20,1,0,0,absent,0.9973,0.0003,0.0024,0,,,,,
2026-07-17,12:03:27,5089,5111,20,1,0,0,absent,0.9973,0.0003,0.0024,0,,,,,
2026-07-17,12:03:28,5112,5134,20,1,0,0,absent,0.9975,0.0002,0.0022,0,,,,,
2026-07-17,12:03:30,5135,5158,20,1,0,0,absent,0.9981,0.0002,0.0017,0,,,,,
2026-07-17,12:03:31,5159,5181,20,1,0,0,absent,0.9919,0.0004,0.0077,0,,,,,
2026-07-17,12:03:32,5182,5204,20,1,0,0,absent,0.9810,0.0004,0.0186,0,,,,,
2026-07-17,12:03:33,5206,5228,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:34,5229,5251,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:36,5253,5275,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:37,5276,5298,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:38,5299,5321,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:39,5322,5345,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:40,5346,5368,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:41,5369,5392,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:43,5393,5415,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:44,5416,5439,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:45,5440,5463,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:46,5463,5486,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:47,5487,5510,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:48,5511,5533,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:50,5534,5557,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:03:51,5558,5580,20,1,0,0,absent,0.9984,0.0002,0.0015,0,,,,,
2026-07-17,12:03:52,5581,5603,20,1,0,0,absent,0.9964,0.0004,0.0032,0,,,,,
2026-07-17,12:03:53,5605,5627,20,1,0,0,absent,0.9969,0.0003,0.0028,0,,,,,
2026-07-17,12:03:54,5628,5651,20,1,0,0,absent,0.9983,0.0002,0.0015,0,,,,,
2026-07-17,12:03:56,5652,5675,20,1,0,0,absent,0.9981,0.0003,0.0016,0,,,,,
2026-07-17,12:03:57,5676,5698,20,1,0,0,absent,0.9984,0.0002,0.0014,0,,,,,
2026-07-17,12:03:58,5699,5721,20,1,0,0,absent,0.9984,0.0002,0.0014,0,,,,,
2026-07-17,12:03:59,5722,5745,20,1,0,0,absent,0.9985,0.0002,0.0013,0,,,,,
2026-07-17,12:04:00,5746,5769,20,1,0,0,absent,0.9985,0.0002,0.0013,0,,,,,
2026-07-17,12:04:01,5770,5793,20,1,0,0,absent,0.9978,0.0002,0.0019,0,,,,,
2026-07-17,12:04:03,5793,5816,20,1,0,0,absent,0.9965,0.0004,0.0031,0,,,,,
2026-07-17,12:04:04,5817,5839,20,1,0,0,absent,0.9898,0.0015,0.0088,0,,,,,
2026-07-17,12:04:05,5841,5863,20,1,0,0,absent,0.9933,0.0009,0.0058,0,,,,,
2026-07-17,12:04:06,5864,5887,20,1,0,0,absent,0.9936,0.0008,0.0056,0,,,,,
2026-07-17,12:04:07,5888,5909,20,1,0,0,absent,0.9940,0.0008,0.0052,0,,,,,
2026-07-17,12:04:08,5911,5933,20,1,0,0,absent,0.9937,0.0008,0.0055,0,,,,,
2026-07-17,12:04:10,5934,5957,20,1,0,0,absent,0.9938,0.0008,0.0054,0,,,,,
2026-07-17,12:04:11,5958,5980,20,1,0,0,absent,0.9940,0.0008,0.0052,0,,,,,
2026-07-17,12:04:12,5981,6003,20,1,0,0,absent,0.9994,0.0001,0.0006,0,,,,,
2026-07-17,12:04:13,6004,6026,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:14,6027,6049,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:15,6050,6073,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:17,6074,6096,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:18,6097,6119,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:19,6119,6142,20,1,1,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:20,6143,6166,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:21,6167,6189,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:22,6191,6213,20,1,0,0,absent,0.9983,0.0002,0.0015,0,,,,,
2026-07-17,12:04:24,6214,6236,20,1,1,0,absent,0.9952,0.0006,0.0042,0,,,,,
2026-07-17,12:04:25,6237,6259,20,1,0,0,absent,0.9957,0.0005,0.0038,0,,,,,
2026-07-17,12:04:26,6261,6283,20,1,0,0,absent,0.9957,0.0005,0.0038,0,,,,,
2026-07-17,12:04:27,6284,6307,20,1,0,0,absent,0.9957,0.0005,0.0038,0,,,,,
2026-07-17,12:04:28,6308,6331,20,1,0,0,absent,0.9956,0.0005,0.0039,0,,,,,
2026-07-17,12:04:29,6332,6354,20,1,0,0,absent,0.9954,0.0005,0.0041,0,,,,,
2026-07-17,12:04:31,6355,6377,20,1,0,0,absent,0.9960,0.0004,0.0035,0,,,,,
2026-07-17,12:04:32,6378,6400,20,1,0,0,absent,0.9966,0.0004,0.0031,0,,,,,
2026-07-17,12:04:33,6401,6424,20,1,1,0,absent,0.9867,0.0003,0.0129,0,,,,,
2026-07-17,12:04:34,6425,6447,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:35,6448,6470,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:36,6472,6493,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:38,6494,6517,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:39,6518,6540,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:40,6542,6563,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:41,6565,6586,20,1,0,0,absent,0.9999,0.0000,0.0001,0,,,,,
2026-07-17,12:04:42,6587,6610,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:43,6611,6633,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:45,6635,6657,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:46,6658,6680,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:47,6681,6702,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:48,6704,6726,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:49,6727,6749,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:50,6751,6773,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:52,6774,6796,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:53,6797,6820,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:54,6821,6843,20,1,0,0,absent,0.9988,0.0002,0.0010,0,,,,,
2026-07-17,12:04:55,6844,6866,20,1,0,0,absent,0.9945,0.0005,0.0050,0,,,,,
2026-07-17,12:04:56,6867,6890,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:57,6891,6913,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:04:59,6914,6936,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:00,6937,6960,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:01,6961,6983,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:02,6984,7007,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:03,7008,7030,20,1,1,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:04,7031,7054,20,1,0,0,absent,0.9983,0.0002,0.0015,0,,,,,
2026-07-17,12:05:06,7055,7077,20,1,0,0,absent,0.9980,0.0002,0.0018,0,,,,,
2026-07-17,12:05:07,7079,7101,20,1,0,0,absent,0.9980,0.0002,0.0017,0,,,,,
2026-07-17,12:05:08,7102,7124,20,1,0,0,absent,0.9982,0.0002,0.0015,0,,,,,
2026-07-17,12:05:09,7126,7148,20,1,1,0,absent,0.9983,0.0002,0.0015,0,,,,,
2026-07-17,12:05:10,7149,7171,20,1,0,0,absent,0.9925,0.0011,0.0064,0,,,,,
2026-07-17,12:05:12,7172,7195,20,1,0,0,absent,0.9963,0.0004,0.0033,0,,,,,
2026-07-17,12:05:13,7196,7219,20,1,0,0,absent,0.9959,0.0005,0.0036,0,,,,,
2026-07-17,12:05:14,7220,7242,20,1,0,0,absent,0.9942,0.0007,0.0051,0,,,,,
2026-07-17,12:05:15,7243,7266,20,1,0,0,absent,0.9943,0.0007,0.0050,0,,,,,
2026-07-17,12:05:16,7267,7289,20,1,0,0,absent,0.9911,0.0012,0.0077,0,,,,,
2026-07-17,12:05:17,7290,7312,20,1,0,0,absent,0.9905,0.0013,0.0082,0,,,,,
2026-07-17,12:05:19,7314,7335,20,1,0,0,absent,0.9904,0.0013,0.0083,0,,,,,
2026-07-17,12:05:20,7337,7359,20,1,0,0,absent,0.9903,0.0013,0.0083,0,,,,,
2026-07-17,12:05:21,7361,7382,20,1,0,0,absent,0.9904,0.0013,0.0083,0,,,,,
2026-07-17,12:05:22,7384,7405,20,1,0,0,absent,0.9949,0.0007,0.0044,0,,,,,
2026-07-17,12:05:23,7406,7429,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:24,7430,7452,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:26,7454,7476,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:27,7477,7499,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:28,7500,7522,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:29,7523,7546,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:30,7547,7569,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:31,7570,7593,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:33,7594,7616,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:34,7617,7640,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:35,7641,7663,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:36,7665,7687,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:37,7688,7711,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:39,7712,7734,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:40,7736,7758,20,1,1,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:41,7759,7782,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
2026-07-17,12:05:42,7783,7804,20,1,0,0,absent,1.0000,0.0000,0.0000,0,,,,,
